476875,4371895,123772
478905,4367365,128606
481925,4363905,131004
482865,4363785,131085
479575,4363705,131125
495225,4269595,323731
495365,4268045,324245
492105,4265885,325968
492095,4265875,325982
445565,4454295,377140
448705,4452515,378420
454965,4448645,381136
454975,4448635,381144
435165,4435535,449033
436935,4435215,449356
438225,4434505,449908
440305,4431105,452719
443845,4424125,457734
427405,4466275,501433
434615,4463405,502839
431745,4462925,502992
437935,4460655,504530
440265,4455765,507553
438765,4455625,507628
455615,4473575,549623
461165,4464055,552345
460875,4461115,553778
460865,4461105,553790
510585,4297275,728154
512285,4296065,728429
507635,4293485,730538
508415,4291855,731777
433205,4472935,773907
436225,4470595,774605
443605,4465075,776004
443145,4465065,776010
443615,4465055,776017
450745,4492845,808906
451525,4488175,811032
446285,4487475,811838
505325,4359505,946911
507665,4358645,947388
507125,4358585,947410
509835,4356175,949296
511145,4352695,953189
511475,4351615,954324
511615,4351435,954471
514245,4349045,956158
514225,4349035,956187
389365,4499745,983549
389635,4499485,983725
387455,4496415,985628
393115,4494545,987242
393115,4494525,987285
401645,4493895,987893
401655,4493815,988007
476695,4407765,1080110
481665,4405765,1081763
481645,4405755,1081777
481805,4404005,1083082
481815,4403995,1083091
483645,4400475,1086634
481925,4350155,1229713
477505,4347675,1232965
477525,4347675,1232966
479995,4345605,1234735
482385,4344885,1235783
482645,4339265,1239792
490745,4352875,1380763
490735,4352665,1381237
491585,4348725,1384612
491375,4346935,1386699
491275,4346695,1386801
488655,4343995,1389619
401675,4486975,1425934
401965,4485455,1426638
407725,4483945,1427773
405945,4480975,1428758
410605,4479465,1429919
412145,4477645,1430211
416765,4476695,1430470
483445,4388515,1538586
490785,4385685,1540929
491585,4384695,1542094
496045,4381005,1546283
496895,4378925,1548178
497235,4378615,1548628
497355,4378595,1548665
466195,4464215,1593292
476875,4449065,1603447
477045,4448985,1603501
480685,4446325,1605559
480755,4446025,1605769
483035,4442835,1609103
418245,4501715,1634842
418235,4501705,1634873
424045,4497135,1638340
416125,4497035,1638385
429455,4496285,1638654
428365,4496075,1638789
421335,4492165,1642561
420405,4491145,1642772
512095,4265155,1838629
510175,4263005,1840713
499625,4261235,1841554
500225,4261215,1841568
499425,4260685,1842068
498965,4257615,1843441
509995,4255495,1844888
510545,4255475,1844899
491365,4254425,1845889
426555,4424955,1922013
431545,4423635,1922961
433495,4423335,1923232
433575,4420915,1926419
434825,4420005,1928065
435025,4418325,1928816
435505,4403455,1941615
469135,4385225,2052649
467135,4384595,2053369
462635,4379515,2058758
462645,4379515,2058759
466965,4370255,2066980
471085,4365175,2071576
470995,4364275,2072387
470645,4363435,2073091
