cat,value,label,drainage_area_sqkm,slope_number,slope_minimum,slope_maximum,slope_range,slope_average,slope_stddev,slope_variance,slope_coeff_var,slope_sum,slope_first_quartile,slope_median,slope_third_quartile,relief_100m_number,relief_100m_minimum,relief_100m_maximum,relief_100m_range,relief_100m_average,relief_100m_stddev,relief_100m_variance,relief_100m_coeff_var,relief_100m_sum,relief_100m_first_quartile,relief_100m_median,relief_100m_third_quartile,relief_1km_number,relief_1km_minimum,relief_1km_maximum,relief_1km_range,relief_1km_average,relief_1km_stddev,relief_1km_variance,relief_1km_coeff_var,relief_1km_sum,relief_1km_first_quartile,relief_1km_median,relief_1km_third_quartile,relief_2point5km_number,relief_2point5km_minimum,relief_2point5km_maximum,relief_2point5km_range,relief_2point5km_average,relief_2point5km_stddev,relief_2point5km_variance,relief_2point5km_coeff_var,relief_2point5km_sum,relief_2point5km_first_quartile,relief_2point5km_median,relief_2point5km_third_quartile,relief_5km_number,relief_5km_minimum,relief_5km_maximum,relief_5km_range,relief_5km_average,relief_5km_stddev,relief_5km_variance,relief_5km_coeff_var,relief_5km_sum,relief_5km_first_quartile,relief_5km_median,relief_5km_third_quartile,ksn_points_count,ksn_min,ksn_max,ksn_range,ksn_mean,ksn_stddev,ksn_variance,ksn_median,prop_kjf_average,_number,elev_number,elev_minimum,elev_maximum,elev_range,elev_average,elev_stddev,elev_variance,elev_coeff_var,elev_sum,elev_first_quartile,elev_median,elev_third_quartile,intra_100m_relief_number,intra_100m_relief_minimum,intra_100m_relief_maximum,intra_100m_relief_range,intra_100m_relief_average,intra_100m_relief_stddev,intra_100m_relief_variance,intra_100m_relief_coeff_var,intra_100m_relief_sum,intra_100m_relief_first_quartile,intra_100m_relief_median,intra_100m_relief_third_quartile,intra_1km_relief_number,intra_1km_relief_minimum,intra_1km_relief_maximum,intra_1km_relief_range,intra_1km_relief_average,intra_1km_relief_stddev,intra_1km_relief_variance,intra_1km_relief_coeff_var,intra_1km_relief_sum,intra_1km_relief_first_quartile,intra_1km_relief_median,intra_1km_relief_third_quartile,intra_2point5km_relief_number,intra_2point5km_relief_minimum,intra_2point5km_relief_maximum,intra_2point5km_relief_range,intra_2point5km_relief_average,intra_2point5km_relief_stddev,intra_2point5km_relief_variance,intra_2point5km_relief_coeff_var,intra_2point5km_relief_sum,intra_2point5km_relief_first_quartile,intra_2point5km_relief_median,intra_2point5km_relief_third_quartile,intra_5km_relief_number,intra_5km_relief_minimum,intra_5km_relief_maximum,intra_5km_relief_range,intra_5km_relief_average,intra_5km_relief_stddev,intra_5km_relief_variance,intra_5km_relief_coeff_var,intra_5km_relief_sum,intra_5km_relief_first_quartile,intra_5km_relief_median,intra_5km_relief_third_quartile
223,252,,40.4244,404244,0,208.463882446289,208.463882446289,36.1818267889203,18.4806665834484,341.535037368587,51.0772070499978,14626286.3884603,23.7664,32.3399,44.317,404244,12.0798492431641,172.941040039062,160.861190795898,66.1043738960634,22.5763677311555,509.692379932357,34.1526080659239,26722296.5212402,50.6755,61.1338,76.7544,404244,219.229782104492,545.300903320312,326.07112121582,393.34717636504,56.6773580768028,3212.32291856613,14.4089907039791,159008235.962509,356.312,397.379,433.386,404244,456.778747558594,758.745910644531,301.967163085938,621.433671884313,64.4136831148217,4149.12257241666,10.3653351965152,251210833.257202,570.786,619.002,665.817,404244,717.256225585938,920.822509765625,203.566284179688,792.276520183355,24.8856064354247,619.293407658851,3.14102536191095,320273029.625,780.098,793.011,810.107,193,140.164219,479.636166,339.471947,283.195501709845,92.3470968004165,8527.98628746549,275.156104,0.719298245614035,,404244,115.534225463867,930.748168945312,815.213943481445,485.034797644922,146.673899184036,21513.2327018488,30.2398714270004,196072406.739174,378.893,481.388,598.138,404244,0,172.941040039062,172.941040039062,65.4749084960567,22.956241353983,526.989017102318,35.0611278141237,26467838.91008,50.1693,60.6882,76.1782,404244,0,545.300903320312,545.300903320312,382.199992889665,68.7238422275613,4722.96649051874,17.9811207498899,154502053.92569,337.733,391.195,431.544,404244,412.680725097656,718.138305664062,305.457580566406,605.344729684814,64.6707005010311,4182.29950329407,10.6832846359633,244706974.906708,560.554,611.034,650.039,404244,605.775024414062,916.274780273438,310.499755859375,741.212815446086,41.4448017662502,1717.67159344378,5.59148478042806,299630833.367188,718.138,718.148,771.623
225,251,,11.689,116890,0.14621014893055,135.846557617188,135.700347468257,34.89029869148,15.9288324451646,253.727703066127,45.6540443692283,4078327.0140471,24.2002,32.4001,42.9967,116890,8.1175537109375,141.093841552734,132.976287841797,64.8712486690365,19.755672282411,390.286587330022,30.4536642776857,7582800.25692368,51.8673,61.6119,74.3438,116890,230.566040039062,589.296691894531,358.730651855469,388.834978874834,86.088190908135,7411.1766138355,22.140032555005,45450920.6806793,308.179,392.633,463.256,116890,369.676086425781,727.688354492188,358.012268066406,630.050379838763,101.179554135717,10237.3021751024,16.0589624851285,73646588.899353,618.733,672.177,684.805,116890,714.606079101562,794.690551757812,80.08447265625,736.3474532414,10.145390088967,102.92894005731,1.37779930443258,86071653.8093872,729.489,734.722,738.017,64,65.85703,338.482525,272.625495,210.86238203125,53.8574710165344,2900.62718429685,206.296934,0.107562665754128,,116890,61.0270080566406,783.257080078125,722.230072021484,342.436057135681,143.627697818936,20628.9155807676,41.9429247668353,40027350.7185898,231.404,315.779,440.022,116890,0,141.093841552734,141.093841552734,63.7623227073023,21.0240655016717,442.011330218584,32.9725527694179,7453177.90125656,51.0843,61.2614,74.0689,116890,183.561553955078,563.103149414062,379.541595458984,376.153947554729,88.2933103687711,7795.70865587614,23.4726528706507,43968634.9296722,298.377,355.675,457.484,116890,368.261993408203,721.801208496094,353.539215087891,606.806119887657,96.729236947118,9356.54528037169,15.9407154570271,70929567.3536682,581.505,649.202,674.354,116890,636.484008789062,787.123901367188,150.639892578125,720.931966677739,16.7908718424474,281.933377229493,2.3290508145761,84269737.5849609,722.23,722.23,722.23
222,297,,47.8901,478901,0,184.49755859375,184.49755859375,41.5982545225111,20.4076278995169,416.47127648514,49.0588562759844,19921445.6890851,27.1196,39.1205,53.8803,478901,2.41717529296875,166.944763183594,164.527587890625,75.7908660057007,25.6561530913856,658.238191448612,33.8512467840858,36296321.5209961,57.9081,73.7408,92.4923,478901,180.6064453125,696.62060546875,516.01416015625,426.714242607857,108.522196392223,11777.0671097922,25.4320539499669,204353877.499146,336.125,421.686,513.745,478901,363.438293457031,933.709838867188,570.271545410156,719.768696510909,117.05237583526,13701.2586886789,16.2624988281198,344697948.527771,624.3,744.065,822.76,478901,705.935424804688,1290.9521484375,585.016723632812,981.810949916225,76.5714036326452,5863.17985427347,7.79899670493375,470190245.72583,921.512,972.905,1019.82,282,66.259845,805.780871,739.521026,309.59918327305,150.347496251019,22604.3696289501,262.953218,1,,478901,644.67529296875,1664.08142089844,1019.40612792969,1057.68201504642,198.844068135778,39538.9634327858,18.799985752528,506524974.687744,913.03,1035.9,1182.95,478901,0,166.944763183594,166.944763183594,74.6234730266945,27.3621300743044,748.686162203155,36.6669212306915,35737255.855957,57.1523,73.4553,92.3818,478901,0,696.62060546875,696.62060546875,364.24843434968,152.481732083248,23250.6786191075,41.8620144120826,174438939.458496,248.533,364.106,486.595,478901,0,933.709838867188,933.709838867188,584.247884113989,201.742516387127,40700.0429182104,34.5302947383489,279796895.950073,389.146,602.399,794.718,478901,378.642761230469,1277.154296875,898.511535644531,833.309408173947,204.960609808611,42008.8515731178,24.5959793323043,399072708.883911,786.189,859.99,1005
224,299,,16.7714,167714,0.0324922651052475,170.073623657227,170.041131392121,40.7229963233472,18.5720360279689,344.920522224174,45.6057699696356,6829816.60537385,28.1866,38.3594,50.9194,167714,13.36083984375,155.346557617188,141.985717773438,72.5861227704529,18.4272103129468,339.562079917573,25.3866849607345,12173708.9943237,60.3788,71.2893,83.5474,167714,249.0771484375,581.225280761719,332.148132324219,399.089256187725,72.8535457481831,5307.6391280826,18.2549503948345,66932855.5122681,346.097,383.727,445.85,167714,474.665344238281,777.813781738281,303.1484375,643.597086572044,54.8816128659093,3011.99143076354,8.52732462762103,107940241.777344,608.645,652.388,675.97,167714,698.188781738281,854.542297363281,156.353515625,808.363038854755,48.4852568809042,2350.82013480726,5.99795568951241,135573798.698486,796.819,833.549,841.284,101,119.908859,624.024599,504.11574,254.324112732673,138.178377736694,19093.2640739446,189.150554,0.991634568372348,,167714,609.808837890625,1422.65966796875,812.850830078125,963.388981539784,139.691164916418,19513.6215557059,14.4999753571138,161573819.649963,865.818,952.849,1061.48,167714,0,155.346557617188,155.346557617188,71.4060371593898,20.2273007393809,409.143695201359,28.3271576802817,11975792.1161499,59.7496,71.0137,83.3232,167714,0,579.692138671875,579.692138671875,359.189292260385,91.1928217991527,8316.13074769201,25.38851345631,60241072.9621582,323.232,369.316,408.296,167714,0,684.58740234375,684.58740234375,575.472674758449,102.498243118977,10505.8898424768,17.8111398880928,96514824.1744385,512.638,603.209,655.969,167714,504.562316894531,812.850830078125,308.288513183594,702.620550981679,117.286659787988,13756.1605642231,16.6927454120319,117839303.087341,532.338,726.305,812.851
228,298,,10.906,109060,0.165035560727119,189.82080078125,189.655765220523,40.8191076619473,20.025152301471,401.00672469711,49.0582804193415,4451731.88161197,27.4649,39.049,51.7994,109060,6.0457763671875,149.207641601562,143.161865234375,71.4143829233774,19.5403369083273,381.824766490936,27.3619068154557,7788452.60162354,59.3653,71.4726,83.4112,109060,240.5048828125,581.8544921875,341.349609375,375.676783562441,53.2650739441422,2837.16810227493,14.1784311074653,40971310.0153198,338.246,370.871,403.716,109060,481.690002441406,778.202026367188,296.512023925781,597.388927203538,96.6568215398563,9342.54115018762,16.1798816714465,65151236.4008179,518.352,541.86,703.801,109060,813.224426269531,1038.40258789062,225.178161621094,897.464946611531,47.1298718630414,2221.2248218267,5.25144430888192,97877527.0774536,846.173,905.64,920.208,50,137.795353,263.870865,126.075512,181.42199552,26.9549544894489,726.56957152826,178.6061375,1,,109060,644.457641601562,1176.79528808594,532.337646484375,901.450160839893,103.974863855962,10810.7723138659,11.5341777474517,98312154.5411987,831.501,895.86,977.596,109060,0,149.207641601562,149.207641601562,68.968307500154,22.5045089579969,506.452923440563,32.6302178111978,7521683.6159668,57.4229,70.5508,82.9612,109060,0,482.454223632812,482.454223632812,307.036552909657,110.311335948643,12168.5908387743,35.9277535209631,33485406.4603271,215.704,336.058,382.948,109060,143.278869628906,653.239196777344,509.960327148438,455.833557942634,69.0335066918281,4765.62504617067,15.1444547003966,49713207.8292236,409.972,473.86,486.987,109060,509.128662109375,1019.40612792969,510.277465820312,789.048675595872,148.919087433206,22176.8946019387,18.8732447108849,86053648.5604858,731.065,859.99,872.693
226,11,,31.0303,310303,0.00592544162645936,209.793167114258,209.787241672631,33.6339316326331,18.1466626654072,329.301365892083,53.9534386393308,10436709.887401,20.6794,31.0176,43.6247,310303,2.7181396484375,180.860076904297,178.141937255859,62.4004634149652,23.2470253722829,540.424188659563,37.2545716811257,19363050.999054,46.2278,61.1628,77.1488,310303,180.42724609375,614.085510253906,433.658264160156,447.304389031825,71.0019554375086,5041.27767594995,15.8732972844711,138799893.829742,392.275,450.413,502.173,310303,599.617431640625,1109.85522460938,510.23779296875,899.166443927544,102.42809547724,10491.5147430947,11.3914499555651,279014045.050049,836.523,923.792,966.366,310303,1070.54150390625,1513.19812011719,442.656616210938,1339.1728579429,100.334301667618,10066.9720911285,7.49225920108184,415549355.338257,1275.91,1355.32,1423.83,209,222.474876,994.268633,771.793757,628.270832291866,220.784782758301,48745.9202976303,628.343417,1,,310303,297.340179443359,1653.49572753906,1356.1555480957,1021.67934008763,305.216524438143,93157.1267900994,29.8740037565959,317030164.267212,782.438,1034.72,1256.76,310303,0,180.860076904297,180.860076904297,61.8155349239363,23.9198119453506,572.15740350094,38.6954702807051,19181545.9335022,45.4883,60.9268,77.1052,310303,0,607.083374023438,607.083374023438,419.739163515669,112.417855479409,12637.7742305892,26.7827892298194,130246321.656403,370.299,443.51,500.85,310303,0,1109.85522460938,1109.85522460938,814.364993460375,174.25098773567,30363.4067268566,21.3971608719633,252699900.565735,708.592,848.678,938.244,310303,942.797485351562,1504.69396972656,561.896484375,1279.02281857724,125.494772173747,15748.9378429407,9.81176960653016,396884617.672974,1194.24,1315.87,1356.16
229,23,,19.0062,190062,0.148023664951324,172.095413208008,171.947389543056,41.5746457143127,19.1904556788245,368.273589160926,46.1590359920202,7901760.31375369,28.4107,38.3911,51.7784,190062,12.0941162109375,179.435546875,167.341430664062,76.4021911604034,24.7084955538586,610.509752535051,32.3400352510625,14521153.2563286,59.2147,72.6569,89.7364,190062,273.845855712891,596.592346191406,322.746490478516,455.285873766011,74.4748111174953,5546.49749098661,16.3578128399764,86532543.7397156,403.021,455.896,512.987,190062,468.911895751953,891.936401367188,423.024505615234,725.096716771443,68.8543345883894,4740.91939160988,9.49588282442782,137813332.183014,684.017,722.152,770.987,190062,736.34326171875,1058.427734375,322.08447265625,897.827094806704,92.1945308606856,8499.83152062192,10.2686287141439,170642813.293152,843.257,903.069,954.582,108,175.829727,503.946801,328.117074,341.347109462963,87.6555688501483,7683.4987504431,354.0185845,1,,190062,60.1252670288086,920.115478515625,859.990211486816,450.273478810734,183.735816979584,33758.850441155,40.8053828675116,85579877.9297256,300.169,446.187,589.802,190062,6.14572143554688,179.435546875,173.289825439453,76.3241428452878,24.809729008691,615.522653484683,32.5057420677247,14506319.2374611,59.1441,72.6228,89.7283,190062,269.274291992188,596.592346191406,327.318054199219,451.752230388394,76.4473866583262,5844.20292688763,16.9224148805199,85860932.4120789,396.924,450.401,512.973,190062,462.802154541016,855.666259765625,392.864105224609,693.081783767666,79.7842377393013,6365.52459164135,11.5115184972235,131728509.98645,638.341,709.096,736.859,190062,724.794311523438,859.990234375,135.195922851562,834.411455679812,45.7706048599394,2094.94826924471,5.48537589559448,158589910.089417,833.731,859.99,859.99
233,253,,32.8671,328671,0.00061154249124229,252.815948486328,252.815336943837,31.8766177117915,15.0725802980506,227.182676841183,47.2841266734365,10476919.8199522,21.7791,29.689,39.4295,328671,10.3595581054688,167.786743164062,157.427185058594,58.1245209402219,16.7362638139535,280.102526450251,28.79380946841,19103844.4219437,47.2914,56.0469,66.7945,328671,165.441207885742,627.625122070312,462.18391418457,342.294258968125,78.2777741427118,6127.4099247374,22.8685617978773,112502196.389313,291.328,339.391,395.759,328671,320.999938964844,786.199829101562,465.199890136719,602.99260977037,108.352143031061,11740.1868994236,17.9690664985635,198186184.045837,515.053,606.901,707.498,328671,724.981201171875,814.648010253906,89.6668090820312,781.028470872236,22.4595061954598,504.429418543897,2.87563219947379,256701408.550049,766.263,778.738,801.37,217,46.671586,614.521222,567.849636,196.251199705069,140.841221270885,19836.2496090745,137.304745,0.784885189140508,,328671,115.575073242188,857.728088378906,742.153015136719,402.038780726242,136.747017990776,18699.7469293696,34.0133898883477,132138488.100075,298.714,380.408,488.52,328671,0,167.786743164062,167.786743164062,57.6084767042832,17.1734820285744,294.928484985767,29.8106858765414,18934235.6468735,47.0046,55.8751,66.6185,328671,82.5636291503906,558.661804199219,476.098175048828,334.523694524924,79.3354197676746,6294.10882971314,23.7159343466965,109948237.203201,284.601,331.36,392.879,328671,303.537536621094,772.61083984375,469.073303222656,577.9539140711,110.067020771488,12114.7490615112,19.044255621729,189956690.891663,484.534,594.152,663.147,328671,670.417602539062,814.207946777344,143.790344238281,733.146087787711,20.9082569056031,437.1552068307,2.85185411937399,240963857.819275,718.138,742.153,742.153
230,91,,34.2728,342728,0.00283829891122878,154.273040771484,154.270202472573,44.4049378663562,19.1996642705368,368.627108101328,43.2376784949487,15218815.5450605,31.1315,43.6264,56.7505,342728,11.0380249023438,157.075805664062,146.037780761719,81.1597375376229,22.151524809369,490.690051380091,27.293736378953,27815714.5267944,65.5314,80.8331,96.8135,342728,147.089111328125,581.957275390625,434.8681640625,367.465588473719,71.7612944427909,5149.68338010494,19.528711447745,125940746.206421,319.863,362.572,413.654,342728,354.633117675781,759.979248046875,405.346130371094,566.809821838719,86.4032583683494,7465.52305666773,15.2437828420226,194261596.619141,478.42,565.707,647.877,342728,587.980529785156,1008.76104736328,420.780517578125,778.386779753457,83.1781124236025,6918.59838635346,10.6859616050966,266774944.251343,737.174,748.854,829.179,220,38.09987,347.237071,309.137201,170.212184463636,55.5160408340275,3082.03078988541,170.394179,1,,342728,882.852661132812,1607.60021972656,724.74755859375,1144.80722455034,130.712096887079,17085.6522726172,11.4178259958501,392357490.455688,1044.55,1139.31,1231.59,342728,0,157.075805664062,157.075805664062,80.6122417883146,22.8293677923812,521.18003379981,28.319976328571,27628072.4036255,65.0022,80.5579,96.6553,342728,0,581.957275390625,581.957275390625,360.583244610984,81.1343766437505,6582.78707336996,22.5008726435091,123581974.259033,314.512,358.412,413.579,342728,167.624755859375,759.979248046875,592.3544921875,548.981859780368,94.4517040714594,8921.12440200255,17.2048861704186,188151454.838806,462.752,557.226,633.89,342728,547.601013183594,974.730773925781,427.129760742188,721.085356730885,67.1672466006967,4511.43901591881,9.31474283505166,247136142.141663,707.453,724.748,724.748
227,89,,22.9254,229254,0.000152587890625,159.738159179688,159.738006591797,40.3739699115106,16.9234939364501,286.404647017062,41.9168438811988,9255894.09809345,29.2481,38.5316,49.9556,229254,2.25726318359375,149.027954101562,146.770690917969,75.132105575333,19.0198859198499,361.756060404105,25.3152574045448,17224335.7315674,62.4714,74.8898,87.2585,229254,260.959716796875,685.883666992188,424.923950195312,428.566313496019,109.80941708896,12058.1080814171,25.6225031298406,98250541.6342163,345.693,379.715,514.278,229254,341.966918945312,996.219055175781,654.252136230469,705.074213759714,196.689085643645,38686.5964113331,27.8962245115768,161641083.80127,508.434,787.012,879.617,229254,520.915893554688,1064.70971679688,543.793823242188,968.895063564718,106.02283070494,11240.8406306884,10.9426536156419,222123068.902466,977.642,1001.91,1015.81,128,86.260504,565.834541,479.574037,240.53987346875,121.394440653985,14736.6102216938,199.983076,0.851958962548091,,229254,858.492736816406,1833.22351074219,974.730773925781,1202.46586377995,224.990859352118,50620.8867920045,18.7107897304343,275670109.13501,1033.18,1146.67,1326.68,229254,0.89337158203125,149.027954101562,148.134582519531,75.071468842709,19.1053611492482,365.014824643202,25.449563520967,17210434.5180664,62.4261,74.8745,87.2552,229254,254.179626464844,685.883666992188,431.704040527344,427.522379364805,110.226408857173,12149.8612095488,25.7826055845178,98011215.5588989,344.205,377.773,513.293,229254,327.310485839844,935.888732910156,608.578247070312,694.285251695871,194.725041110069,37917.8416353182,28.0468353078841,159167671.092285,500.066,779.187,872.596,229254,436.959289550781,974.730773925781,537.771484375,927.856247382603,101.90560578347,10384.752490096,10.9829088364643,212714756.137451,943.947,965.62,974.731
234,254,,18.5237,185237,0.00194512156303972,252.39192199707,252.389976875507,38.2963458262896,18.008624281811,324.310548523434,47.0243933024244,7093900.21182442,26.6051,34.9065,46.1155,185237,12.3111572265625,228.699859619141,216.388702392578,70.5397302283887,22.4979407837357,506.157339508478,31.8939989008937,13066568.008316,56.4945,65.9161,78.9958,185237,271.704803466797,663.380126953125,391.675323486328,478.050462889041,87.3268236405024,7625.97412713941,18.2672814733309,88552633.5941772,414.832,484.665,538.828,185237,656.209289550781,982.104248046875,325.894958496094,823.24375621426,78.1983534793572,6114.9824868825,9.49880917882177,152495203.669861,749.973,819.289,884.796,185237,838.466552734375,1065.33032226562,226.86376953125,1035.9981048422,36.1917907601736,1309.84571842819,3.49342248706971,191905180.946655,1042.73,1052.36,1053.82,98,188.520243,652.997252,464.477009,471.987645010204,116.271359077086,13519.0289416328,475.2430225,1,,185237,66.1522750854492,1115.91552734375,1049.7632522583,586.01605993591,233.593021871667,54565.6998671373,39.86119798444,108551856.894348,392.728,598.288,759.591,185237,0,228.699859619141,228.699859619141,69.2261142562154,24.2061473935832,585.937571639877,34.9667862390672,12823237.7264786,55.8752,65.5981,78.6742,185237,0,663.380126953125,663.380126953125,425.08921955723,152.547623134246,23270.7773239078,35.8860248898192,78742251.7631226,321.818,470.68,535.793,185237,187.437316894531,969.857421875,782.420104980469,765.259461826189,152.170321011644,23155.8065967869,19.884800986127,141754366.930298,696.447,788.019,883.168,185237,767.400207519531,1049.76330566406,282.363098144531,994.732369763629,81.5521751868895,6650.75727771312,8.19840367779207,184261239.977905,960.361,1049.76,1049.76
231,12,,44.4064,444064,0,142.541381835938,142.541381835938,29.8046999351385,16.2479075763059,263.994500608178,54.5145819674912,13235194.2719973,18.117,27.3652,38.7364,444064,3.4635009765625,155.849304199219,152.385803222656,54.7617225318475,21.3341619075171,455.146464296155,38.9581644279176,24317709.5543823,39.4326,51.8484,67.9594,444064,136.980163574219,618.855102539062,481.874938964844,377.975534380741,93.7869230571628,8795.98693653018,24.8129612967727,167845327.699249,311.32,382.891,451.67,444064,425.8525390625,936.501831054688,510.649291992188,743.090962580888,107.427722396749,11540.7155393529,14.456873761946,329979945.20752,690.601,765.29,816.461,444064,882.2783203125,1424.20385742188,541.925537109375,1102.36986148623,114.756527413156,13169.0605839265,10.4099841099103,489522770.171021,1016.23,1079.17,1182.15,292,27.856643,1308.480137,1280.623494,522.106992537672,273.848196082364,74992.8344975649,464.9309605,0.982045380846004,,444064,296.808410644531,1393.33715820312,1096.52874755859,858.133424086178,206.776445038264,42756.4982226624,24.0960716870409,381066160.833405,720.938,880.312,1011.58,444064,0,155.849304199219,155.849304199219,54.3281812577819,21.6220440308161,467.512788070548,39.7989469373576,24125189.4820557,39.1237,51.641,67.7203,444064,0,592.916137695312,592.916137695312,356.526171523727,112.678786244311,12696.5088694911,31.6046324910013,158320437.831512,286.457,368.499,444.433,444064,0,936.501831054688,936.501831054688,692.776950547681,147.754822011928,21831.4874277764,21.3279067519667,307637303.768005,622.281,739.364,786.686,444064,829.946533203125,1356.15551757812,526.208984375,1013.85930235293,131.084096203243,17183.0402774212,12.9292196559254,450218417.240051,915.254,962.504,1088.17
239,258,,12.9988,129988,0.00699646072462201,320.747436523438,320.740440062713,46.4786589449418,22.5739031437269,509.581103142364,48.5683185706106,6041667.91893509,30.1371,44.2236,60.5575,129988,3.01997375488281,193.430053710938,190.410079956055,78.4941516016602,25.5897137398099,654.833449285417,32.6007902724675,10203297.7783966,62.0037,76.2465,90.2853,129988,189.458618164062,698.51904296875,509.060424804688,365.849950893059,149.948770597065,22484.6338035713,40.9864126620851,47556103.416687,245.187,294.015,480.866,129988,268.248229980469,801.820983886719,533.57275390625,613.720034120515,181.367658156596,32894.227425208,29.5521814627582,79776239.7952576,434.404,739.595,755.377,129988,543.449401855469,814.527893066406,271.078491210938,791.154038918027,50.1596029183099,2515.98576492252,6.3400552169218,102840531.210876,801.936,803.387,805.798,87,51.554341,323.189037,271.634696,139.318911402299,77.43707588116,5996.50072102453,113.985553,0.373103671108102,,129988,79.9575653076172,870.57666015625,790.619094848633,313.983044331714,142.658701785315,20351.5051950715,45.4351610256382,40814027.9665909,212.379,275.446,388.068,129988,0,193.430053710938,193.430053710938,76.1809115447561,27.2149691551796,740.65454611738,35.7241316798775,9902604.32987976,59.4847,74.9801,89.6324,129988,0,694.651000976562,694.651000976562,325.190358517812,152.25861723826,23182.6865233071,46.8213811541773,42270844.3230133,211.608,260.332,432.395,129988,6.36636352539062,764.997131347656,758.630767822266,535.642837390242,188.198021885836,35418.4954417416,35.1349833786211,69627141.1466827,353.4,577.748,732.181,129988,519.265930175781,814.207946777344,294.942016601562,724.481769441447,77.0043518140568,5929.67019830303,10.6288874423196,94173936.2461548,663.249,767.965,790.619
232,250,,11.7688,117688,0.00249097100459039,242.932876586914,242.930385615909,42.3715094845682,21.3974578787891,457.851203674555,50.4996355784354,4986618.20821986,27.8894,38.0384,52.4045,117688,15.1640625,202.28076171875,187.11669921875,76.9156646322373,26.5527111690293,705.046470425893,34.5218510377409,9052050.73923874,58.1309,72.4293,89.1257,117688,268.401062011719,662.862731933594,394.461669921875,439.182918331801,88.0569858326802,7754.03275393684,20.0501845944184,51686559.2926331,378.949,443.011,490.244,117688,406.066925048828,814.527893066406,408.460968017578,718.777645762209,97.0689725437674,9422.38543070266,13.5047289124905,84591503.5744629,653.83,759.94,789.143,117688,814.527893066406,817.408081054688,2.88018798828125,814.849730776813,0.486995842736267,0.237164950842407,0.0597651105894094,95898035.1156616,814.648,814.648,814.967,66,89.657353,367.031164,277.373811,261.135414318182,63.6040455773389,4045.4746138042,262.6722235,0.238155122017538,,117688,60.236759185791,874.444702148438,814.207942962646,386.459235344629,148.484154256614,22047.5440653021,38.421686086555,45481614.4892387,277.171,381.596,497.143,117688,11.0180053710938,202.28076171875,191.262756347656,76.8144932111191,26.6160270776926,708.412897400463,34.6497463760391,9040144.07703018,58.0716,72.3603,89.1122,117688,268.401062011719,662.862731933594,394.461669921875,437.85456581834,88.8541083840443,7895.05257672348,20.2930642547893,51530228.1420288,374.055,442.946,489.868,117688,405.626892089844,814.207946777344,408.5810546875,715.768420016577,96.0779325754117,9230.96912796536,13.4230471600279,84237353.8149109,652.998,751.952,788.656,117688,814.207946777344,814.207946777344,0,814.207946777344,0.00107263917843907,1.15055480712243e-06,0.00013174020011529,95822504.840332,814.208,814.208,814.208
240,300,,41.0698,410698,0,189.265808105469,189.265808105469,30.4341844226494,21.0441275385971,442.855303860743,69.146349533638,12499258.6740132,13.4054,28.0078,43.4826,410698,1.96820068359375,152.975524902344,151.00732421875,52.7997911645878,27.2337766871385,741.678592644927,51.5793265209046,21684768.6317139,32.547,52.159,70.875,410698,84.6983642578125,417.397155761719,332.698791503906,248.666890092738,64.9382918170201,4216.98174411246,26.1145711006407,102126994.427307,203.088,253.216,288.295,410698,314.019836425781,679.113891601562,365.094055175781,433.173907514782,63.328319440753,4010.47604319005,14.6196062002169,177903657.468506,377.745,432.2,480.386,410698,500.419067382812,1178.79833984375,678.379272460938,718.049087221169,124.346057925313,15461.9421215654,17.3172085499794,294901324.02356,605.114,701.99,801.79,302,15.79027,433.982214,418.191944,154.851462754967,103.226006983956,10655.6085178517,128.91274,1,,410698,582.457946777344,1186.94104003906,604.483093261719,844.008005704927,109.490215041325,11988.1071897955,12.9726512427897,346632399.927002,757.668,808.56,930.227,410698,0,152.975524902344,152.975524902344,52.2116221168629,27.6344580525533,763.66327185833,52.9277906568395,21443208.7801514,31.5623,51.7885,70.6727,410698,0,417.397155761719,417.397155761719,224.894912984927,81.7845490853121,6688.71246908782,36.3656731936811,92363890.9730835,168.429,227.998,280.906,410698,0,553.225036621094,553.225036621094,377.111309107708,79.6727449451964,6347.74628710231,21.1271163237485,154878860.427917,334.805,366.735,437.227,410698,431.301513671875,1077.19970703125,645.898193359375,604.135832586698,122.06166121372,14899.0491382529,20.2043405853109,248117378.171692,554.45,566.626,604.483
